,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,release_date_initial,hit
5030,1cYgZ5yGHn32F605BKwuIn,Şehrazad,13,339787,0,['Barış Manço'],['3eVuump9qyK0YCQQo4mKbc'],1990-06-14,0.35600000000000004,0.245,4,-14.838,0,0.0453,0.9420000000000001,0.6779999999999999,0.166,0.40299999999999997,103.20100000000001,4,1990,0
5031,2dNhNlpZAtV4lwAFW45LIv,Am,82,182496,1,"['Nio Garcia', 'Flow La Movie']","['5hdhHgpxyniooUiQVaPxQ0', '2oT7xd9iTO2ejLsNGIMa5f']",2021-01-28,0.83,0.517,6,-6.416,0,0.33299999999999996,0.39899999999999997,8.950000000000001e-05,0.0916,0.616,171.959,4,2021,1
5032,5WvQiE1P0QyMSQlsMNbX7a,Katy,20,125226,0,['Marc Aryan'],['3VtbhVouqBjeReY1vU8IHw'],1967-05-12,0.43700000000000006,0.217,0,-13.786,1,0.0395,0.9690000000000001,0.7340000000000001,0.191,0.606,81.589,3,1967,0
5033,6l0Ky2PycJV1Bz88kFeVGL,Capital Letters,71,219373,0,"['Hailee Steinfeld', 'BloodPop®']","['5p7f24Rk5HkUZsaS3BLG5F', '1okJ4NC308qbtY9LyHn6DO']",2018-02-09,0.6609999999999999,0.8140000000000001,0,-5.529,1,0.0759,0.0337,8.27e-06,0.0518,0.45899999999999996,99.963,4,2018,1
5034,5d35jcJj7WjDQBOHCHPY6t,Melodien (feat. Juju),61,159518,0,"['Capital Bra', 'Juju']","['4WZGDpNwrC0vNQyl9QzF7d', '4sg4no0TXdsrM1s4SVUwNF']",2018-08-03,0.7509999999999999,0.529,11,-7.407,0,0.14300000000000002,0.0849,0.0,0.0944,0.33,100.262,4,2018,1
5035,7qvxFz3JodM0A7xEM7k3YD,Chained To The Rhythm,71,237733,0,"['Katy Perry', 'Skip Marley']","['6jJ0s89eD6GaHleKKya26X', '4ryoUS0W8qXokfMxrlJt6O']",2017-06-09,0.562,0.8,0,-5.404,1,0.11199999999999999,0.0814,0.0,0.19899999999999998,0.47100000000000003,95.029,4,2017,1
5036,2MWOqewf5j0qf2b6S5J6cS,Marry Me,73,205453,0,['Train'],['3FUY2gzHeIiaesXtOAdB7A'],2010-12-01,0.461,0.267,0,-8.514,1,0.0278,0.8340000000000001,2.0300000000000002e-05,0.107,0.48100000000000004,87.91799999999999,4,2010,1
5037,1YIH6tlSPVEjSRdZ3Q4p4I,Clean Sheets,29,194733,0,['Descendents'],['1FGH4Bh7g9W6V4fUcKZWp5'],1987-12-14,0.276,0.8290000000000001,7,-10.794,1,0.0625,0.00611,0.0,0.20199999999999999,0.62,186.671,4,1987,0
5038,64grNxhhW3VOIMPjkqw7R0,Mr. Magic,30,238693,0,['Roberta Flack'],['0W498bDDNlJIrYMKXdpLHA'],1975,0.47700000000000004,0.34299999999999997,7,-16.212,0,0.0418,0.738,0.134,0.134,0.233,74.753,4,1975,0
5039,1fLhGF1JfGQYj6EZLndD86,Baby (feat. MARINA & Luis Fonsi),64,205440,0,"['Clean Bandit', 'MARINA', 'Luis Fonsi']","['6MDME20pz9RveH9rEXvrOM', '6CwfuxIqcltXDGjfZsMd9A', '4V8Sr092TqfHkfAA5fXXqG']",2018-11-02,0.755,0.74,0,-5.354,0,0.04,0.35600000000000004,1.05e-05,0.0994,0.33,116.946,4,2018,1
5040,3af6PvJHP8XlFMWeuN7bF8,"Andante festivo for Strings and Timpani, JS 34b",49,337840,0,"['Jean Sibelius', 'Lahti Symphony Orchestra', 'Osmo Vänskä']","['7jzR5qj8vFnSu5JHaXgFEr', '5RFv0vIgbz020yHVboJQ0y', '2GhXDeZqUWAqSpz7So8yUt']",2003-09-01,0.113,0.161,7,-20.046,1,0.0442,0.484,0.9279999999999999,0.16,0.0365,65.062,4,2003,0
5041,1JN8Ew0vjZeOeOfGzlL4HV,Kuu Kaakon Yllä,32,376347,0,['Viikate'],['7q12xW42JkVKEMFNQACZ3l'],2009,0.535,0.679,2,-4.485,0,0.0417,0.000877,0.0699,0.141,0.285,127.927,4,2009,0
5042,3mNdU40XeeMzDkRxOdurUT,Ama Deite To Fengari,21,157413,0,['Marinella'],['4u5yrM5jlC3iviSQQXcMCK'],1969,0.457,0.285,2,-12.432,0,0.0308,0.828,0.0,0.184,0.449,110.97200000000001,4,1969,0
5043,6lTiWUkyMiQzZNTiKXVfgH,Więc jesteś tu,10,175960,0,['Krzysztof Klenczon'],['3L6tyZ6cRzyo0VsnwSiOPy'],1978-07-22,0.828,0.457,3,-12.460999999999999,1,0.0754,0.622,0.000239,0.152,0.943,142.68,4,1978,0
5044,5irSKQQbV7l2lRChmnr5iG,Japare Kali Kali Bala,0,198253,0,['K.C.Dey'],['7ykRjZ7hLVJ0lfysVIlO4I'],1929-12-31,0.354,0.16,2,-18.255,1,0.0487,0.9890000000000001,0.0266,0.344,0.258,99.816,4,1929,0
5045,45XIUwIP5Gu3W9AqA6u9l9,Am I The Same Girl,32,180560,0,['Dusty Springfield'],['5zaXYwewAXedKNCff45U5l'],1988-01-01,0.521,0.642,3,-11.382,1,0.043,0.252,0.0,0.0504,0.87,92.355,4,1988,0
5046,58dwFfURSCcuBsyRP4u1CE,Enigma,16,201045,0,['Miles Davis Sextet'],['1i4ed4I1y7YerI0fQV4lVc'],1956,0.302,0.111,1,-14.419,1,0.0298,0.948,0.7759999999999999,0.142,0.12,71.508,4,1956,1
5047,0AhJUiw9bNh8aT7KPbtUqH,Easy,10,177831,0,['Jimmy & Walter'],['4gWn6kCmkp7tqmWkCO59Kb'],1953-01-01,0.48700000000000004,0.645,10,-5.843999999999999,1,0.0359,0.831,0.537,0.519,0.452,81.373,4,1953,1
5048,6ni3PI0pbiZQh4cq1irvKS,Ironías,5,116547,0,['Savia Andina'],['0hkFv9719WLJ2uupZTn0ru'],1990-07-19,0.56,0.23199999999999998,8,-12.200999999999999,1,0.125,0.927,0.00134,0.0872,0.327,137.44799999999998,5,1990,0
5049,09dkF29SaAUggxDxTz3EUa,Viviré Lo Mío,45,182435,0,['Joan Sebastian'],['7FsRH5bw8iWpSbMX1G7xf1'],2006-04-24,0.7809999999999999,0.406,10,-6.166,1,0.0441,0.5660000000000001,5.9e-06,0.0516,0.96,99.6,4,2006,0
5050,5p7GiBZNL1afJJDUrOA6C8,Hurt Feelings,71,245640,1,['Mac Miller'],['4LLpKhyESsyAXpc4laK94U'],2018-08-03,0.69,0.462,8,-8.054,1,0.13,0.34299999999999997,0.00218,0.113,0.325,157.655,4,2018,1
5051,6pVW5LRWgeLaHudxauOTJU,Jingle Bell Rock - Daryl's Version,52,126360,0,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],1983-11-01,0.6659999999999999,0.841,2,-3.592,1,0.0312,0.613,0.0,0.113,0.84,128.70600000000002,4,1983,1
5052,0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes (feat. Young Thug),81,174853,1,"['Post Malone', 'Young Thug']","['246dkjvS1zLTtiykXe5h60', '50co4Is1HCEo8bhOyUWKpn']",2019-09-06,0.5479999999999999,0.653,5,-3.875,1,0.081,0.456,0.0,0.10300000000000001,0.163,150.06799999999998,4,2019,1
5053,4apwrbUehC0vUUsZGkhNEN,La Soltería,42,203810,0,"['Diego Daza', 'Carlos Rueda']","['6Rx5xY11vfnmOp312VzXMc', '7LVgdS3biF4E0taTah5GEW']",2018-11-02,0.841,0.885,9,-5.7170000000000005,1,0.0474,0.163,0.0,0.163,0.96,111.066,4,2018,0
5054,6xROehHpjC0neB8swfv2Ze,Din Rai 2,30,201739,1,"['El Nino', 'Karie', 'Samurai']","['01tCOipZP0bkn0LjSZ5S5i', '1y9n7WMGT7pnSR1fGDGAyd', '2WnTVg6V0OWYGjomR0xugm']",2016-04-01,0.7490000000000001,0.76,1,-4.7410000000000005,1,0.27,0.0595,9.44e-05,0.141,0.606,137.964,4,2016,0
5055,1QP7GmOS7zIkwnPb2F2HjU,Русское поле экспериментов,31,854472,1,['Grazhdanskaya Oborona'],['7M6ERyNXeDalOonDdWWd6I'],1989-08-05,0.0681,0.457,10,-8.668,0,0.0476,0.00468,0.0121,0.225,0.391,76.548,4,1989,0
5056,6hDtTN22op2Q2g7o9ihR63,"Osterhäschen, groß und klein",49,78756,0,"['Simone Sommerland', 'Karsten Glück', 'Die Kita-Frösche']","['04yr1h3maDSKvM08pgOezF', '5Asmk7uzCjVJN77MLDnvma', '2yOGWPXuL8wG3F1q5FWmep']",2014-02-21,0.925,0.547,10,-7.572,1,0.0368,0.41,9.27e-06,0.0593,0.978,92.51299999999999,4,2014,0
5057,1OzLXKccwvW2LiBShSz8JG,Quem Me Leva Os Meus Fantasmas - Live,26,300813,0,['Pedro Abrunhosa'],['4wkGlEHElrIAnV8tBWDdAR'],2011-01-01,0.57,0.568,8,-8.395,1,0.0414,0.742,0.00041,0.737,0.436,119.96700000000001,4,2011,0
5058,29ofQSNXVQqxuUlnvHgqX6,"Die Meistersinger von Nürnberg - Act 2: Da ist er!...Geliebter, spare den Zorn",0,322973,0,"['Richard Wagner', 'Hilde Gueden', 'Günther Treptow', 'Else Schurhoff', 'Wiener Philharmoniker', 'Hans Knappertsbusch']","['1C1x4MVkql8AiABuTw6DgE', '6wC8AF31dHArqcz5j0QDJB', '2r9cSB70MTwPIJ1VDXaONo', '0B7pUV0uHKPaXyB8jfVPDZ', '003f4bk13c6Q3gAUXv7dGJ', '0gVO4VlBsDIMFrMIAJJzD3']",1952-01-01,0.298,0.174,4,-21.066,1,0.0562,0.946,0.0,0.122,0.135,86.977,3,1952,0
5059,49eXdstc4EiOS2xpWDMg1d,Better,51,277200,0,['The Screaming Jets'],['3vgQA38yGGMvn4DHjsVre5'],1991-12-02,0.52,0.636,2,-10.156,1,0.0461,0.000337,0.0,0.0542,0.387,101.39399999999999,4,1991,1
5060,3uHqrROCirF4HelUKDig8v,To Agriolouloudo,35,172000,0,"['Stelios Kazantzidis', 'Pitsa Papadopoulou']","['5BJ7GXyi2tVyoKMQM7cSpM', '6r1hgNm7KD4K81vEpgxCzo']",1970-03-01,0.501,0.359,5,-11.931,0,0.0337,0.747,0.0,0.131,0.586,102.15899999999999,4,1970,0
5061,5HKS0A8qpVUcCLIzSZeqBy,Airwaves,17,353779,0,['GusGus'],['5sL9uDMwceYHPknnCLAAwJ'],2014-01-01,0.718,0.884,0,-9.005,1,0.0681,0.18899999999999997,0.079,0.16899999999999998,0.414,121.01899999999999,4,2014,1
5062,2qG81jL9UIP54uS8gYyP4k,Who (feat. BTS),76,180413,0,"['Lauv', 'BTS']","['5JZ7CnR6gTvEMKX4g70Amv', '3Nrfpe0tUJi4K4DXYWgMUX']",2020-03-06,0.632,0.345,11,-8.0,0,0.0349,0.551,0.0,0.10400000000000001,0.0818,141.641,3,2020,1
5063,3EPhBPzt7DlQbQ0ZRqwONo,"Nocturne No.14 in F sharp minor, Op.48 No.2",19,467000,0,"['Frédéric Chopin', 'Claudio Arrau']","['7y97mc3bZRFXzT2szRM4L4', '5k15M5itLxlNtLk7BGpGa1']",1978-01-01,0.327,0.0181,1,-25.22,1,0.0408,0.9940000000000001,0.912,0.109,0.0696,68.192,4,1978,0
5064,696DnlkuDOXcMAnKlTgXXK,ROXANNE,86,163636,1,['Arizona Zervas'],['0vRvGUQVUjytro0xpb26bs'],2019-10-10,0.621,0.601,6,-5.6160000000000005,0,0.14800000000000002,0.0522,0.0,0.46,0.457,116.735,5,2019,1
5065,1QRWcgqlC1MwZHEAZBcCFa,No Me Olvides Nunca,7,162342,0,['Luisa Maria Güell'],['6mMVqNI26BFq35KbTxJeYZ'],1982-04-13,0.737,0.792,5,-6.337999999999999,1,0.0466,0.222,0.000302,0.0939,0.92,135.661,4,1982,0
5066,6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down,81,171360,0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2019-08-23,0.7709999999999999,0.6709999999999999,2,-5.617000000000001,1,0.0553,0.009290000000000001,0.0,0.0637,0.7140000000000001,85.02600000000001,4,2019,1
5067,6YvqWjhGD8mB5QXcbcUKtx,Love Story (Taylor’s Version),79,235767,0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.627,0.792,2,-4.311,1,0.031,0.13,3.97e-06,0.0845,0.415,119.054,4,2021,1
5068,2DrAcocgO5BqdXRvWjT3Nw,עם חלומות כאלה,30,211947,0,['Dudu Tassa'],['3AoetF4LFZLRJjfuy071mz'],2012-05-29,0.45,0.735,9,-6.289,0,0.0319,0.0358,0.0005639999999999999,0.0686,0.149,77.528,3,2012,0
5069,4vgTAdLit4VNnxZ7YK06NW,Feeling Myself,67,237840,1,"['Nicki Minaj', 'Beyoncé']","['0hCNtLu0JehylgoiP8L4Gh', '6vWDO969PvNqNYHIOW5v0m']",2014-12-15,0.564,0.703,2,-5.459,1,0.26899999999999996,0.43700000000000006,0.00927,0.358,0.47700000000000004,139.045,4,2014,0
5070,0ct6r3EGTcMLPtrXHDvVjc,The Nights,86,176658,0,['Avicii'],['1vCWHaC5f2uS3yhpwWbIA6'],2014-01-01,0.527,0.835,6,-5.297999999999999,1,0.0433,0.0166,0.0,0.249,0.654,125.98299999999999,4,2014,1
5071,6ZJKPwTaEJSB4xHnCf4Sfp,Ducks Fly Together,41,207161,0,['The Smith Street Band'],['6DW1Yqi5B34jRtn9hPLvFp'],2013-08-09,0.233,0.77,4,-5.284,1,0.107,0.000958,0.0045,0.13,0.465,178.477,4,2013,0
5072,6jfEZdUJ2Yla6h7gTJgKuo,Walk Me Home,71,177391,0,['P!nk'],['1KCSPY1glIKqW2TotWuXOR'],2019-04-25,0.652,0.45299999999999996,1,-6.119,1,0.0445,0.0519,0.0,0.179,0.43200000000000005,88.038,3,2019,1
5073,7fvOeuxq6MtagyIiVVOdFD,Kangna (Acoustic Mix),38,206907,0,"['Dr Zeus', 'Master Rakesh', 'Sai Priya']","['1zrFFDzoE9XXyjEqqgDpMm', '7KeHqlOZHTwKhGAT8qrQ8L', '5bCKAKlaXYZLYxsdaikNMw']",2003-01-01,0.713,0.6,1,-5.011,0,0.0477,0.652,3.72e-06,0.113,0.512,89.87,4,2003,0
5074,6l6vyf6HN5SupgUuGGSkxQ,Kokain,41,325307,0,['Hannes Wader'],['1ePGBuJM1znQUYt4qpgUdW'],1972-01-01,0.591,0.261,2,-16.671,1,0.0381,0.8740000000000001,8.13e-05,0.195,0.782,86.38,4,1972,1
5075,2W4yABdLc4Jnds67Poi5Nl,Yellow Hearts,74,223258,0,['Ant Saunders'],['4jpsw9CQS439N0B7SecMgf'],2019-06-18,0.866,0.43799999999999994,7,-8.943,1,0.0719,0.177,0.0,0.0743,0.695,129.039,4,2019,1
5076,0fMZFStbgneK9zcSRcaoUJ,É Preciso Cantar,22,208400,0,['Os Originais Do Samba'],['4gKqxjR0MkEKjqvO3Ctvpg'],1973-07-14,0.69,0.589,1,-10.644,1,0.17800000000000002,0.5379999999999999,0.00043799999999999997,0.289,0.855,84.941,4,1973,0
5077,5bcTCxgc7xVfSaMV3RuVke,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",75,223413,1,"['Calvin Harris', 'Pharrell Williams', 'Katy Perry', 'Big Sean', 'Funk Wav']","['7CajNmpbOovFoOoasH2HaY', '2RdwBSPQiwcmiDo9kixcl8', '6jJ0s89eD6GaHleKKya26X', '0c173mlxpT3dSFRgMO8XPh', '4A0TivfinfALCAMJqqjZIk']",2017-06-30,0.893,0.745,11,-3.105,0,0.0571,0.0642,0.0,0.0943,0.872,101.01799999999999,4,2017,1
5078,4WLeyA2WjHmrKLLdr6YZ4M,Mardaani Anthem,39,228702,0,"['Salim–Sulaiman', 'Sunidhi Chauhan', 'Vijay Prakash', 'Kausar Munir']","['6ohaQzKaXrobAL8paLSaxq', '3eDT9fwXKuHWFvgZaaYC5v', '4iA6bUhiZyvRKJf4FNVX39', '3GBSge8pq7mpezUQl0GAOA']",2014-04-08,0.51,0.8440000000000001,9,-2.3209999999999997,0,0.335,0.43,0.0,0.0454,0.575,91.2,4,2014,0
5079,4OLPmwS2q6nGYTW898UJyr,"Já Chci Se Ptát, Těch Králů",23,234787,0,['Vitacit'],['00nyL5oOyYkr3lALdrqDEN'],2009-01-01,0.32799999999999996,0.885,9,-5.66,0,0.064,0.0015400000000000001,0.0008210000000000001,0.193,0.496,179.942,4,2009,0
5080,1HNE2PX70ztbEl6MLxrpNL,In Too Deep,76,207093,0,['Sum 41'],['0qT79UgT5tY4yudH9VfsdT'],2001-01-01,0.568,0.8440000000000001,9,-5.875,1,0.0505,0.00018899999999999999,0.0,0.0607,0.7659999999999999,116.046,4,2001,1
5081,5LZtB6nxvjIhUoElp3Zqk0,Teach Me How To Love,74,202357,0,['Shawn Mendes'],['7n2wHs1TKAczGzO7Dd2rGr'],2020-12-04,0.5920000000000001,0.885,9,-4.944,0,0.0807,0.0505,2.38e-06,0.0843,0.731,98.991,4,2020,1
5082,2V4Fx72svQRxrFvNT1eq5f,THE BADDEST,74,162600,0,"['K/DA', '(G)I-DLE', 'Wolftyla', 'Bea Miller', 'League of Legends']","['4gOc8TsQed9eqnqJct2c5v', '2AfmfGFbe0A0WsTYm0SDTx', '7qd6KGoABHifvXKeFNe2Yb', '1o2NpYGqHiCq7FoiYdyd1x', '47mIJdHORyRerp4os813jD']",2020-08-27,0.6759999999999999,0.857,10,-4.368,0,0.0438,0.0215,0.0,0.254,0.7170000000000001,149.981,4,2020,1
5083,1pKFcVvcbmE2ggIyGm5irR,Kanton Sa Chubha Jata Hai,0,201421,0,"['Motilal', 'Anjali Devi']","['6eEJmNVu2oI9ahBwpJbnQj', '60SPqVDFAZaVP2ByeIEgQa']",1943-12-31,0.685,0.174,11,-9.193999999999999,0,0.0683,0.993,0.193,0.183,0.657,124.229,4,1943,0
5084,5IcGp7QQMNlpxQgey1ae2H,El Avión De Las Tres,50,228373,0,['AK-7'],['6m8eq7CdgwURpgOVlflCFh'],2007-01-01,0.7709999999999999,0.648,5,-4.6080000000000005,1,0.0531,0.54,6.98e-06,0.12,0.972,139.991,4,2007,0
5085,48QmG1dfvMuYLxMPt7KSRA,No Lie,79,221176,0,"['Sean Paul', 'Dua Lipa']","['3Isy6kedDrgPYoTS1dazA9', '6M2wZ9GZgrQXHCFfjv46we']",2018-06-29,0.742,0.882,7,-2.862,1,0.11699999999999999,0.0466,0.0,0.20600000000000002,0.46299999999999997,102.04,4,2018,1
5086,3nAp4IvdMPPWEH9uuXFFV5,Underneath the Tree,59,229640,0,['Kelly Clarkson'],['3BmGtnKgCSGYIUhmivXKWX'],2013-10-25,0.509,0.812,8,-5.438,1,0.0537,0.0013,1.99e-05,0.214,0.6890000000000001,159.876,4,2013,1
5087,21bq8VhKAXBxfDkpe17rlt,קולות,15,260000,0,['Chava Alberstein'],['5UbgVjyCkpIMOzQuOI4DOW'],1982-04-01,0.6559999999999999,0.517,10,-11.627,0,0.0344,0.239,4.61e-06,0.251,0.371,92.85,4,1982,0
5088,2M39v73rNJmAXUXIW0oagP,Der Bratan bleibt der gleiche,58,192147,1,['Capital Bra'],['4WZGDpNwrC0vNQyl9QzF7d'],2019-11-28,0.612,0.7040000000000001,0,-4.147,0,0.37200000000000005,0.126,0.0,0.569,0.672,96.015,4,2019,1
5089,047ErlAliYnSKqeIu6wY5D,אינך יכולה,40,160547,0,['The High Windows'],['74eDbuHo0vzUvayOnck5eh'],1967-04-01,0.551,0.647,2,-6.69,1,0.0375,0.0947,0.0,0.0964,0.616,138.065,4,1967,0
5090,6mADjHs6FXdroPzEGW6KVJ,bloody valentine,80,205159,1,['Machine Gun Kelly'],['6TIYQ3jFPwQSRmorSezPxX'],2020-09-25,0.5329999999999999,0.858,2,-4.212,1,0.0766,0.00021,0.0,0.14800000000000002,0.506,160.05700000000002,4,2020,1
5091,6X3sNEx81Q2oTEqL1hvyH7,Dara Pusaka,22,248653,0,['Rudal'],['1tL5ncxsmfoHTASpvlb50B'],1989-01-01,0.28,0.87,6,-3.583,0,0.0421,0.040999999999999995,0.000118,0.19399999999999998,0.253,133.8,4,1989,0
5092,6JdS5rJvJaRA7B1tcm7kxZ,Dionysus,72,249215,0,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],2019-04-12,0.502,0.91,7,-2.7689999999999997,1,0.107,0.04,0.0,0.319,0.588,176.084,4,2019,1
5093,7uoFMmxln0GPXQ0AcCBXRq,Snowman,86,165907,0,['Sia'],['5WUlDfRSoLAfcVSX1WnrxN'],2018-11-01,0.716,0.512,1,-6.257000000000001,1,0.0331,0.483,0.0,0.0928,0.326,104.95700000000001,3,2018,1
5094,3FhtgGYjuB9EPUAKK3grSm,Project Dreams,0,167898,0,"['Marshmello', 'Roddy Ricch']","['64KEffDW9EtZ1y2vBYgq8T', '757aE44tKEUQEqRuT6GnEB']",2021-04-16,0.78,0.8270000000000001,8,-2.235,1,0.237,0.41200000000000003,0.0,0.10400000000000001,0.787,160.106,4,2021,1
5095,4zSa5savpsIv5ImO2Zt3Mv,"9 Żyć (feat. Otsochodzi, schafter & PlanBe)",46,241787,0,"['Kubi Producent', 'Otsochodzi', 'schafter', 'PlanBe']","['0WDJa0qnagyOnMaiD26wht', '4zvO09rVUIVTeALhs6xLoB', '2aDaFARm4U9hf5DI9Fhbnh', '7FwxJtVorL07N6kbqmkPr6']",2019-06-14,0.65,0.626,6,-8.979,0,0.157,0.0215,0.0,0.122,0.281,142.083,4,2019,0
5096,0dyNjjb5cFcW44LhhlZgJf,Talkin' All That Jazz,45,288053,0,['Stetsasonic'],['6gl67jXbrwnMYZNZv88MKk'],1988-06-15,0.83,0.8170000000000001,4,-6.539,0,0.077,0.0009599999999999999,0.000677,0.11199999999999999,0.622,107.90799999999999,4,1988,0
5097,6kYFlUKoAnMAqmIXt418rp,She Rote - Alternate Take,5,189320,0,['Charlie Parker And His Orchestra'],['1FSHNjMiq1QijpQVkckuAy'],1958-01-01,0.496,0.484,10,-10.087,1,0.0366,0.8109999999999999,0.00157,0.0863,0.748,133.746,4,1958,0
5098,4Ca8HMt48NpYJ9sHeh8Fgi,Love is a Many-Splendoured Thing,3,224133,0,['Stanley Black'],['7ICtJI0WkGw8bQB2ELzHjk'],1958,0.26,0.0967,1,-19.928,1,0.033,0.977,0.7979999999999999,0.0969,0.0717,80.54899999999999,3,1958,0
5099,4W2cHubtlOdF2BGCeWjw1r,Writing,33,220467,0,['Elton John'],['3PhoLpVuITZKcymswpck5b'],1975-05-19,0.754,0.59,10,-13.765,1,0.0383,0.162,0.00018899999999999999,0.0898,0.8029999999999999,137.459,4,1975,0
5100,2BKDWyzWhwkSpR5McojzxA,La forza del destino: Act III Scene 1: La vita e inferno (Alvaro),0,192453,0,"['Giuseppe Verdi', 'Maria Callas', 'Richard Tucker', 'Carlo Tagliabue', 'Elena Nicolai', 'Nicola Rossi-Lemeni', 'Renato Capecchi', 'Plinio Clabassi', 'Rina Cavallari', 'Gino Del Signore', 'Dario Caselli', 'Giulio Scarinci', 'Ottorino Bagalli', 'Milan La Scala Chorus', 'Orchestra Del Teatro Alla Scala, Milano', 'Tullio Serafin']","['1JOQXgYdQV2yfrhewqx96o', '0bjdfjE8XbLa2Odstu6E1E', '6BRN7IxoTswNo5rYYZsQvF', '4sOIs5NQrEgQLl45o3QhcV', '4QSHqj6qQdZS8A3apQToiz', '01n5AdvwJa896npTFr6qST', '16LkUonMXYtr6O6b1Cru9d', '1UgusYuLhLfW6guYuTnL1F', '1Jk8TkzReagF47jQ65u1tX', '3EXS1tL8FKvVEJ8bwXE0eJ', '0ucbKbwk2po2WS8y0hu8Ly', '3b5yToazjpBLCdz9q6yq8Y', '3VlQVhWSE5HfdohDGzllPz', '09bshvKZIhLIvbHWWXlhKO', '7JdPe4gzrYmbcko3FTav57', '3UYZxxxrntUxxEeRycqHvq']",1954,0.237,0.0511,5,-22.031999999999996,0,0.0454,0.961,3.01e-06,0.128,0.131,95.584,3,1954,0
5101,3VUvFmGkmR6QsmWVW1uyKn,Bonita,33,220253,0,"['Antônio Carlos Jobim', 'Frank Sinatra']","['3pO5VjZ4wOHCMBXOvbMISG', '1Mxqyy3pSjf8kZZL4QVxS0']",1967-03,0.455,0.32299999999999995,2,-13.902999999999999,0,0.0297,0.7809999999999999,0.158,0.147,0.33,115.69200000000001,4,1967,1
5102,1AxyUp8ZL9StS1pfk1VurO,Allegri: Miserere - 08. Libera Me,25,70399,0,"['The Tallis Scholars', 'Peter Phillips']","['3vENFkiF5PZRluBBtQiwcG', '3Yu1KWrCZ0X79c0BhryYPk']",1980-09-01,0.17600000000000002,0.0259,0,-34.835,0,0.0431,0.992,0.0661,0.213,0.0343,66.225,3,1980,0
5103,4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,84,199987,0,['One Direction'],['4AK6F7OLvEQ5QYCBNiQWHq'],2012-05-25,0.726,0.787,4,-2.494,1,0.0737,0.009000000000000001,0.0,0.0596,0.888,124.99,4,2012,1
5104,63Z3QLcBYxuRY6rFjp8DTH,Ármame de Ganas,44,167280,0,['Nikone'],['105iYV1T7lf8Rysxo0KzfD'],2014-12-31,0.6779999999999999,0.43200000000000005,1,-13.632,1,0.485,0.20600000000000002,0.0,0.14300000000000002,0.34700000000000003,82.014,4,2014,0
5105,2hloaUoRonYssMuqLCBLTX,bloodline,72,216893,1,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2019-02-08,0.758,0.665,2,-5.188,0,0.0774,0.0815,0.000157,0.21600000000000003,0.643,151.976,4,2019,1
5106,0L5qiMNHGSEX78fj1ROX54,El puñal y el corazón,46,260733,0,['Café Tacvba'],['09xj0S68Y1OU1vHMCZAIvz'],1994-07-20,0.6779999999999999,0.754,4,-5.351,1,0.0419,0.256,3.91e-05,0.0372,0.961,162.95,4,1994,0
5107,0MIcPSq9n2z5H8TAfEstri,Quiero Repetir,68,200987,0,"['Ozuna', 'J Balvin']","['1i8SpTcr7yvPOmcqrbnVXY', '1vyhD5VmyZ7KMfW5gqLgo5']",2017-08-25,0.608,0.753,0,-4.748,0,0.368,0.10300000000000001,0.0,0.0996,0.48200000000000004,97.626,4,2017,1
5108,5D9GKjpvU4xbw4Y2sreLXB,Spotlight,44,186933,0,['David Allan Coe'],['6nwh8AhPpbwOUnHZJWrHT6'],1976-02-01,0.501,0.42,7,-7.77,1,0.0287,0.248,0.0,0.133,0.57,134.89700000000002,3,1976,1
5109,2iuoxseYSB1V3mtDkuGUb4,Kapitel 05 - Der Liebesbrief (Folge 012),37,88318,0,['Bibi und Tina'],['2x8vG4f0HYXzMEo3xNsoiI'],1992-01-01,0.696,0.302,11,-20.298,1,0.948,0.5429999999999999,0.0,0.47100000000000003,0.679,87.616,5,1992,0
5110,6H5HH4T4K1cyHdUGEJ1pzV,Soja Zara,46,296553,0,['Madhushree'],['1EKK9k0IAwV1oeJfZITSYo'],2017-04-05,0.7659999999999999,0.563,2,-9.075,1,0.0518,0.7240000000000001,0.00236,0.11900000000000001,0.73,105.025,4,2017,0
5111,7iTTQvztpfrDneVSX9IGBD,Stamm Fort (feat. Sfera Ebbasta),58,171375,0,"['Luche', 'Sfera Ebbasta']","['3yiEJ9SByXZMXTwaKdVFN4', '23TFHmajVfBtlRx5MXqgoz']",2019-01-24,0.78,0.521,0,-5.093999999999999,1,0.12300000000000001,0.0983,0.000125,0.0967,0.643,160.08700000000002,4,2019,1
