Rank,Track,Artist,Streams,Link,Week,Album_Name,Duration_MS,Explicit,Track_Number_on_Album,Artist_Followers,Artist_Genres
106,Si Veo a Tu Mamá,Bad Bunny,5679706,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F,2020-06-12,YHLQMDLG,170971,False,1,32304467,"['latin', 'reggaeton', 'trap latino']"
107,Ransom,Lil Tecca,5651443,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,2020-06-12,We Love You Tecca,131240,True,1,3565561,"['melodic rap', 'rap', 'trap']"
108,Know Your Worth,Khalid,5650047,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf,2020-06-12,Know Your Worth,181436,False,1,13736355,"['alternative r&b', 'pop']"
109,Happier,Marshmello,5637318,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2020-06-12,Happier,214289,False,1,30270515,"['brostep', 'edm', 'pop', 'pop dance', 'progressive electro house']"
110,Falling,Harry Styles,5628065,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,2020-06-12,Fine Line,240133,False,6,14124053,"['pop', 'post-teen pop']"
111,Bohemian Rhapsody - Remastered 2011,Queen,5609050,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,2020-06-12,A Night At The Opera (2011 Remaster),354320,False,11,33527593,"['classic rock', 'glam rock', 'rock']"
112,Shape of You,Ed Sheeran,5582397,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2020-06-12,÷ (Deluxe),233712,False,4,78967872,"['pop', 'uk pop']"
113,This City,Sam Fischer,5574241,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt,2020-06-12,This City,194853,False,1,101728,"['australian pop', 'pop', 'post-teen pop', 'uk pop']"
114,PA' ROMPERLA,Bad Bunny,5534727,https://open.spotify.com/track/5XqCz18k96K8tx6DAYM97i,2020-06-12,LAS QUE NO IBAN A SALIR,194200,True,5,32304467,"['latin', 'reggaeton', 'trap latino']"
115,Salt,Ava Max,5504534,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV,2020-06-12,Salt,180283,False,1,3294905,"['dance pop', 'pop']"
116,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,5496107,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,2020-06-12,WUNNA,197760,True,5,3071007,"['atl hip hop', 'melodic rap', 'rap', 'trap']"
117,Say You Won't Let Go,James Arthur,5494922,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2020-06-12,Back from the Edge,211466,False,2,7893527,"['pop', 'post-teen pop', 'talent show', 'uk pop']"
118,High Fashion (feat. Mustard),Roddy Ricch,5441674,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,2020-06-12,Please Excuse Me For Being Antisocial,220486,True,11,6000547,"['melodic rap', 'rap', 'trap']"
119,China,Anuel AA,5441080,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5,2020-06-12,Emmanuel,301714,False,22,17104436,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']"
120,Myron,Lil Uzi Vert,5394142,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ,2020-06-12,Eternal Atake (Deluxe) - LUV vs. The World 2,224954,True,1,11220496,"['melodic rap', 'philly rap', 'rap', 'trap']"
121,Perfect,Ed Sheeran,5387983,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2020-06-12,÷ (Deluxe),263400,False,5,78967872,"['pop', 'uk pop']"
122,PAM,Justin Quiles,5385404,https://open.spotify.com/track/0eeKDrQxjqNl5bX5VCHDcn,2020-06-12,PAM,201000,True,1,2668090,"['latin', 'reggaeton', 'trap latino']"
123,Daisies,Katy Perry,5350513,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc,2020-06-12,Daisies,173123,False,1,18037975,"['dance pop', 'pop', 'post-teen pop']"
124,Hola - Remix,Dalex,5341897,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt,2020-06-12,Hola (Remix),249520,False,1,3343819,"['latin', 'r&b en espanol', 'reggaeton', 'trap latino']"
125,BELIEVE IT,PARTYNEXTDOOR,5323321,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD,2020-06-12,PARTYMOBILE,183219,True,10,2924629,"['pop', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap', 'urban contemporary']"
126,OUT WEST (feat. Young Thug),JACKBOYS,5321344,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,2020-06-12,JACKBOYS,157712,True,5,410997,"['rap', 'trap']"
127,Bandit (with YoungBoy Never Broke Again),Juice WRLD,5308023,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,2020-06-12,Bandit (with YoungBoy Never Broke Again),189322,True,1,17022072,"['chicago rap', 'melodic rap']"
128,Without Me,Halsey,5222598,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,2020-06-12,Manic,201660,True,9,14646339,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']"
129,Na Raba Toma Tapão,Niack,5177117,https://open.spotify.com/track/57zQSScHq19ztrMnjWCPBI,2020-06-12,Na Raba Toma Tapão,165230,False,1,1275,[]
130,Lalala,Y2K,5173409,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,2020-06-12,Lalala,160626,True,1,264413,['pop rap']
131,Go Crazy,Chris Brown,5166129,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,2020-06-12,Slime & B,176960,True,2,13502322,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']"
132,Goodbyes (feat. Young Thug),Post Malone,5165154,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C,2020-06-12,Hollywood's Bleeding,174853,True,14,32192178,"['dfw rap', 'melodic rap', 'rap']"
133,It's You,Ali Gatie,5165019,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,2020-06-12,YOU,212606,False,1,1664688,"['canadian hip hop', 'pop']"
134,Riot,XXXTENTACION,5163633,https://open.spotify.com/track/4aOOExMBUyxKnEYb39SrTg,2020-06-12,Riot,78680,True,1,26792113,"['emo rap', 'miami hip hop']"
135,Jangueo,Alex Rose,5158450,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg,2020-06-12,LOST,259600,False,1,1938183,"['latin', 'reggaeton', 'reggaeton flow', 'trap latino']"
136,Youngblood,5 Seconds of Summer,5106753,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2020-06-12,Youngblood (Deluxe),203417,False,1,7382514,"['boy band', 'dance pop', 'electropop', 'pop', 'post-teen pop']"
137,BOP,DaBaby,5037912,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,2020-06-12,KIRK,159714,True,3,6512324,"['north carolina hip hop', 'rap']"
138,Selfish,Madison Beer,5032899,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH,2020-06-12,Selfish,223270,False,1,2921546,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']"
139,VALLA NEIN (feat. Luciano),KC Rebell,5029858,https://open.spotify.com/track/2rxxXYtTIFKyrhJpofeoIX,2020-06-12,VALLA NEIN (feat. Luciano),182040,False,1,1087660,"['german drill', 'german hip hop']"
140,Sigues Con El,Dímelo Flow,5029611,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3,2020-06-12,Sigues Con El,226532,False,1,220600,"['latin', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']"
141,Like That (feat. Gucci Mane),Doja Cat,4992527,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s,2020-06-12,Hot Pink,163173,True,6,6237625,"['dance pop', 'pop', 'pop rap']"
142,BYE ME FUI,Bad Bunny,4987632,https://open.spotify.com/track/0FktnzDqjClqU6iqOZVEs2,2020-06-12,LAS QUE NO IBAN A SALIR,178000,True,3,32304467,"['latin', 'reggaeton', 'trap latino']"
143,P2,Lil Uzi Vert,4980515,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5,2020-06-12,Eternal Atake,234626,True,16,11220496,"['melodic rap', 'philly rap', 'rap', 'trap']"
144,Higher Love,Kygo,4973215,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY,2020-06-12,Golden Hour,228267,False,10,7372033,"['edm', 'pop', 'pop dance', 'tropical house']"
145,IDK You Yet,Alexander 23,4936885,https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d,2020-06-12,IDK You Yet,184638,False,1,170016,"['alt z', 'electropop', 'indie cafe pop', 'pop', 'post-teen pop', 'social media pop']"
146,No Idea,Don Toliver,4911511,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU,2020-06-12,Heaven Or Hell,154424,False,12,1391963,"['rap', 'trap']"
147,Get You The Moon (feat. Snøw),Kina,4889938,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa,2020-06-12,Get You The Moon (feat. Snøw),179080,False,1,623279,['sad rap']
148,Bruises,Lewis Capaldi,4869834,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,2020-06-12,Divinely Uninspired To A Hellish Extent,220492,False,2,7561393,"['pop', 'uk pop']"
149,La Santa,Bad Bunny,4861236,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK,2020-06-12,YHLQMDLG,206420,True,4,32304467,"['latin', 'reggaeton', 'trap latino']"
150,Turks (with Gunna & ft. Travis Scott),NAV,4851049,https://open.spotify.com/track/7IMwEtpAiJanqF6vQteZN2,2020-06-12,Good Intentions,161319,True,4,2458760,"['canadian hip hop', 'melodic rap', 'pop rap', 'rap', 'toronto rap', 'trap']"
151,Moonlight,XXXTENTACION,4837865,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2020-06-12,?,135090,True,3,26792113,"['emo rap', 'miami hip hop']"
152,Old Town Road - Remix,Lil Nas X,4834770,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2020-06-12,7 EP,157066,False,1,4587823,"['country rap', 'lgbtq+ hip hop', 'pop rap', 'queer country']"
153,Sweet but Psycho,Ava Max,4829929,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2020-06-12,Sweet but Psycho,187436,False,1,3294905,"['dance pop', 'pop']"
154,Surrender,Natalie Taylor,4806241,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6,2020-06-12,Surrender,183103,False,1,111866,[]
155,LA CANCIÓN,J Balvin,4802302,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,2020-06-12,OASIS,242573,False,5,27317844,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']"
156,July,Noah Cyrus,4797613,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB,2020-06-12,THE END OF EVERYTHING,156106,False,6,841098,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']"
157,Dior,Pop Smoke,4788725,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,2020-06-12,Meet The Woo,216386,True,6,5132294,['brooklyn drill']
158,Sucker,Jonas Brothers,4764900,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,2020-06-12,Happiness Begins,181026,False,1,5155098,"['boy band', 'dance pop', 'pop', 'pop rock', 'post-teen pop']"
159,I’m Ready (with Demi Lovato),Sam Smith,4764355,https://open.spotify.com/track/1fipvP2zmef6vN2IwXfJhY,2020-06-12,I’m Ready (with Demi Lovato),200838,False,1,16161094,"['dance pop', 'pop', 'post-teen pop', 'uk pop']"
160,Wow.,Post Malone,4761390,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,2020-06-12,Hollywood's Bleeding,149546,True,17,32192178,"['dfw rap', 'melodic rap', 'rap']"
161,No Me Conoce - Remix,Jhay Cortez,4757139,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,2020-06-12,Famouz,309120,False,2,1923429,"['latin', 'reggaeton', 'trap latino']"
162,Lose You To Love Me,Selena Gomez,4739678,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi,2020-06-12,Rare,206458,False,4,26725031,"['dance pop', 'pop', 'post-teen pop']"
163,This Is America,Childish Gambino,4727415,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9,2020-06-12,This Is America,225773,True,1,7723151,"['atl hip hop', 'hip hop', 'pop rap', 'rap']"
164,Airwaves,Pashanim,4726783,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD,2020-06-12,Airwaves,178932,False,1,172509,"['german alternative rap', 'german drill', 'german hip hop', 'german trap']"
165,El Efecto - Remix,Rauw Alejandro,4717696,https://open.spotify.com/track/74j34STf8L6uADnTN69ohv,2020-06-12,El Efecto (Remix),289898,True,1,4455103,"['puerto rican pop', 'trap latino']"
166,The Less I Know The Better,Tame Impala,4715353,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,2020-06-12,Currents,216320,True,7,4844687,"['australian psych', 'neo-psychedelic']"
167,Fútbol & Rumba (feat. Enrique Iglesias),Anuel AA,4701489,https://open.spotify.com/track/2hDe0Ls5mVqs1XJqv7sbcM,2020-06-12,Emmanuel,221428,True,7,17104436,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']"
168,Be Alright,Dean Lewis,4698031,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,2020-06-12,A Place We Knew,196493,True,6,1577452,"['alt z', 'australian pop', 'indie cafe pop', 'pop', 'pop rock', 'post-teen pop']"
169,All of Me,John Legend,4676163,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,2020-06-12,Love In The Future (Expanded Edition),269560,False,6,5613220,"['neo soul', 'pop', 'pop soul', 'r&b', 'urban contemporary']"
170,In Your Eyes (feat. Alida),Robin Schulz,4652071,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC,2020-06-12,In Your Eyes (feat. Alida),208222,False,1,2701593,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'pop dance', 'tropical house']"
171,Make You Mine,PUBLIC,4644762,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g,2020-06-12,Make You Mine,232906,False,2,156435,['indie rockism']
172,Vete,Bad Bunny,4633783,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW,2020-06-12,YHLQMDLG,192024,True,10,32304467,"['latin', 'reggaeton', 'trap latino']"
173,Like It Is,Kygo,4555292,https://open.spotify.com/track/4dyrqiXUcK29hzrL2elqO3,2020-06-12,Golden Hour,183067,False,15,7372033,"['edm', 'pop', 'pop dance', 'tropical house']"
174,I Like Me Better,Lauv,4554277,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2020-06-12,I met you when I was 18. (the playlist),197436,False,1,4160159,"['electropop', 'pop', 'post-teen pop']"
175,Money In The Grave (Drake ft. Rick Ross),Drake,4545985,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,2020-06-12,The Best In The World Pack,205426,True,2,54405324,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
176,Lights Up,Harry Styles,4525674,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb,2020-06-12,Fine Line,172213,False,4,14124053,"['pop', 'post-teen pop']"
177,Something Just Like This,The Chainsmokers,4509655,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2020-06-12,Memories...Do Not Open,247160,False,5,17742887,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']"
178,Let Me Down Slowly,Alec Benjamin,4492471,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2020-06-12,Narrated For You,169353,False,4,2590985,"['alt z', 'electropop', 'pop']"
179,"thank u, next",Ariana Grande,4433648,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2020-06-12,"thank u, next",207320,True,11,61390454,"['pop', 'post-teen pop']"
180,Fantasias,Rauw Alejandro,4432324,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy,2020-06-12,Fantasias,199711,False,1,4455103,"['puerto rican pop', 'trap latino']"
181,BAD CON NICKY,Bad Bunny,4432210,https://open.spotify.com/track/5bmSver2b3ZXyuyLKtgnFI,2020-06-12,LAS QUE NO IBAN A SALIR,202240,True,6,32304467,"['latin', 'reggaeton', 'trap latino']"
182,Better Now,Post Malone,4428648,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2020-06-12,beerbongs & bentleys,231266,True,9,32192178,"['dfw rap', 'melodic rap', 'rap']"
183,My Oh My (feat. DaBaby),Camila Cabello,4427630,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,2020-06-12,Romance,170746,False,4,21110469,"['dance pop', 'electropop', 'pop', 'post-teen pop']"
184,Dancing With A Stranger (with Normani),Sam Smith,4422670,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2020-06-12,Dancing With A Stranger (with Normani),171029,False,1,16161094,"['dance pop', 'pop', 'post-teen pop', 'uk pop']"
185,All Girls Are The Same,Juice WRLD,4408170,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,2020-06-12,Goodbye & Good Riddance,165819,True,2,17022072,"['chicago rap', 'melodic rap']"
186,High Hopes,Panic! At The Disco,4385829,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2020-06-12,Pray for the Wicked,190946,False,4,10637557,"['baroque pop', 'emo', 'modern rock']"
187,Closer,The Chainsmokers,4384572,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2020-06-12,Closer,244960,False,1,17742887,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']"
188,If I Can't Have You,Shawn Mendes,4364166,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh,2020-06-12,Shawn Mendes (Deluxe),191466,False,3,32473361,"['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']"
189,What A Man Gotta Do,Jonas Brothers,4360660,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd,2020-06-12,What A Man Gotta Do,180644,False,1,5155098,"['boy band', 'dance pop', 'pop', 'pop rock', 'post-teen pop']"
190,Callaita,Bad Bunny,4350496,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2020-06-12,Callaita,250533,True,1,32304467,"['latin', 'reggaeton', 'trap latino']"
191,Solitaires (feat. Travis Scott),Future,4334669,https://open.spotify.com/track/4kfeRwpq5KUaqTkgi4TbDF,2020-06-12,High Off Life,205666,True,4,10104988,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
192,XO Tour Llif3,Lil Uzi Vert,4314080,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,2020-06-12,Luv Is Rage 2,182706,True,16,11220496,"['melodic rap', 'philly rap', 'rap', 'trap']"
193,changes,XXXTENTACION,4299334,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO,2020-06-12,?,121886,False,15,26792113,"['emo rap', 'miami hip hop']"
194,Piece Of Your Heart,MEDUZA,4298613,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,2020-06-12,Piece Of Your Heart,152913,False,1,408113,"['dance pop', 'edm', 'pop dance', 'pop house', 'tropical house']"
195,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,4296154,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ,2020-06-12,Suicidal (Remix) [feat. Juice WRLD],225857,True,1,5851010,"['melodic rap', 'trap']"
196,Don't Stop Me Now - Remastered 2011,Queen,4294206,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,2020-06-12,Jazz (2011 Remaster),209413,False,12,33527593,"['classic rock', 'glam rock', 'rock']"
197,I'm Yours,Jason Mraz,4290248,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW,2020-06-12,We Sing. We Dance. We Steal Things.,242186,False,2,5966295,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']"
198,Every Breath You Take,The Police,4281090,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1,2020-06-12,Synchronicity (Remastered 2003),253920,False,7,4131694,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock']"
199,Thunder,Imagine Dragons,4253686,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,2020-06-12,Evolve,187146,False,10,33692509,"['modern rock', 'rock']"
200,Level of Concern,Twenty One Pilots,4252898,https://open.spotify.com/track/6xZ4Q2k2ompmDppyeESIY8,2020-06-12,Level of Concern,220051,False,1,20127214,"['modern rock', 'rock']"
1,Blinding Lights,The Weeknd,34399758,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,2020-06-19,After Hours,200040,False,9,31348348,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2,ROCKSTAR (feat. Roddy Ricch),DaBaby,34326806,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,2020-06-19,BLAME IT ON BABY,181733,True,7,6512324,"['north carolina hip hop', 'rap']"
3,Roses - Imanbek Remix,SAINt JHN,29288439,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,2020-06-19,Roses (Imanbek Remix),176840,True,1,694855,"['melodic rap', 'rap', 'slap house']"
4,Rain On Me (with Ariana Grande),Lady Gaga,25232029,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,2020-06-19,Chromatica,182200,False,4,17071866,"['dance pop', 'pop', 'post-teen pop']"
5,death bed (coffee for your head),Powfu,23974073,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2020-06-19,death bed (coffee for your head),173333,False,1,848682,['sad rap']
6,Toosie Slide,Drake,23866968,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,2020-06-19,Dark Lane Demo Tapes,247058,True,5,54405324,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
7,Watermelon Sugar,Harry Styles,20988333,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,2020-06-19,Fine Line,174000,False,2,14124053,"['pop', 'post-teen pop']"
8,Don't Start Now,Dua Lipa,20385467,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,2020-06-19,Future Nostalgia,183290,False,2,24169380,"['dance pop', 'pop', 'uk pop']"
9,Party Girl,StaySolidRocky,20354126,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,2020-06-19,Party Girl,147800,False,1,144810,['melodic rap']
10,ily (i love you baby) (feat. Emilee),Surf Mesa,19430546,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,2020-06-19,ily (i love you baby) (feat. Emilee),176546,False,1,124547,['tropical house']
11,Dance Monkey,Tones And I,19415294,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2020-06-19,Dance Monkey,209754,False,1,2712221,"['australian pop', 'pop']"
12,Break My Heart,Dua Lipa,19059363,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,2020-06-19,Future Nostalgia,221820,False,9,24169380,"['dance pop', 'pop', 'uk pop']"
13,Blueberry Faygo,Lil Mosey,18310346,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,2020-06-19,Certified Hitmaker,162546,True,1,3549106,"['melodic rap', 'rap conscient', 'trap', 'vapor trap']"
14,THE SCOTTS,THE SCOTTS,17857702,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,2020-06-19,THE SCOTTS,165977,True,1,176306,[]
15,Supalonely,BENEE,16927155,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,2020-06-19,STELLA & STEVE,223480,True,2,609128,"['alt z', 'nz pop', 'pop']"
16,Stuck with U (with Justin Bieber),Ariana Grande,16691989,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,2020-06-19,Stuck with U,228482,False,1,61390454,"['pop', 'post-teen pop']"
17,GOOBA,6ix9ine,16623456,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo,2020-06-19,GOOBA,132303,True,1,6419472,['emo rap']
18,The Box,Roddy Ricch,16586812,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,2020-06-19,Please Excuse Me For Being Antisocial,196652,True,2,6000547,"['melodic rap', 'rap', 'trap']"
19,Breaking Me,Topic,16283616,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,2020-06-19,Breaking Me,166793,False,1,136108,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
20,TROLLZ (with Nicki Minaj),6ix9ine,15500772,https://open.spotify.com/track/3dVvWnj4D8JGkKvo6Hucso,2020-06-19,TROLLZ (with Nicki Minaj),202666,True,1,6419472,['emo rap']
21,Intentions (feat. Quavo),Justin Bieber,15167230,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,2020-06-19,Changes,212866,False,4,44672226,"['canadian pop', 'pop', 'post-teen pop']"
22,Someone You Loved,Lewis Capaldi,14607971,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2020-06-19,Divinely Uninspired To A Hellish Extent,182160,False,4,7561393,"['pop', 'uk pop']"
23,Falling,Trevor Daniel,13823623,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,2020-06-19,Nicotine,159381,False,10,600702,"['alternative r&b', 'melodic rap', 'pop rap']"
24,Savage Remix (feat. Beyoncé),Megan Thee Stallion,13744557,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,2020-06-19,Savage Remix (feat. Beyoncé),242000,True,1,3963838,"['houston rap', 'pop', 'pop rap', 'trap queen']"
25,Sunday Best,Surfaces,13603532,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,2020-06-19,Where the Light Is,158571,False,7,680415,"['bedroom soul', 'pop']"
26,WHATS POPPIN,Jack Harlow,13416620,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,2020-06-19,Sweet Action,139741,True,1,835625,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
27,MAMACITA,Black Eyed Peas,12758727,https://open.spotify.com/track/2g1ukx0VolwI31t8z5vprw,2020-06-19,MAMACITA,251428,True,1,5601528,"['dance pop', 'pop', 'pop rap']"
28,TKN (feat. Travis Scott),ROSALÍA,12635270,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7,2020-06-19,TKN (feat. Travis Scott),129370,False,1,4670655,['r&b en espanol']
29,Circles,Post Malone,12296111,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2020-06-19,Hollywood's Bleeding,215280,False,6,32192178,"['dfw rap', 'melodic rap', 'rap']"
30,Say So,Doja Cat,12290909,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,2020-06-19,Hot Pink,237893,True,5,6237625,"['dance pop', 'pop', 'pop rap']"
31,In Your Eyes,The Weeknd,12162206,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,2020-06-19,After Hours,237520,True,10,31348348,"['canadian contemporary r&b', 'canadian pop', 'pop']"
32,Hasta Que Dios Diga,Anuel AA,12049486,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1,2020-06-19,Emmanuel,246000,True,5,17104436,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']"
33,Play Date,Melanie Martinez,11967845,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,2020-06-19,Cry Baby (Deluxe Edition),179867,True,14,10004128,"['alt z', 'dance pop', 'electropop', 'pop']"
34,goosebumps,Travis Scott,11838147,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2020-06-19,Birds In The Trap Sing McKnight,243836,True,9,16143636,"['rap', 'slap house']"
